keyword,vector
勇敢,[-0.22351655]
美好,[0.19369932]
崩溃,[-0.38723323]
欣赏,[0.01963064]
前方,[0.1930782]
安静,[-0.3562968]
女孩,[-0.43573725]
首歌,[-0.27709636]
张国荣,[0.17065203]
何人,[-0.4643303]
风华绝代,[0.21168755]
有着,[0.2741564]
听歌,[0.16258766]
荣迷,[-0.23583788]
演唱会,[-0.22586198]
无助,[0.11848869]
哥哥,[-0.46756]
离家,[0.1248306]
跳舞,[-0.14937425]
时候,[-0.3323061]
跟风,[0.05209297]
时而,[-0.10762354]
离去,[-0.47722176]
遗憾,[-0.12804048]
二用,[-0.45395914]
明星,[-0.21105573]
天籁般,[0.21442673]
安利,[0.10601582]
荧幕,[0.14446488]
蜡像馆,[-0.24217701]
怨天怨地,[0.3063659]
阿飞,[0.49322665]
从头来,[0.00510359]
leave,[-0.10495727]
可如君,[-0.1588649]
有块,[-0.1223646]
杜莎,[-0.27741936]
后荣迷,[0.20948134]
三心,[-0.08212966]
以心,[-0.32692182]
mv,[0.23789395]
solo,[-0.25680166]
Please,[0.43120277]
为愿,[-0.16048922]
message,[-0.05059274]
live,[-0.00121975]
可似,[0.45944235]
杏色,[-0.16316117]
已爱,[-0.11265931]
ktv,[0.16054432]
梁朝伟,[0.45315963]
拨错,[-0.10101061]
我留,[0.06050337]
被峰哥,[-0.48317876]
可及,[-0.08791824]
可念君,[0.36370206]
Leslie,[-0.20411873]
唯一,[0.06468957]
献技,[-0.18505111]
至今,[0.12223352]
顺境,[0.23901843]
曾立,[0.2989334]
吹出来,[0.12726429]
胎记,[0.21429148]
桀骜,[-0.36172336]
真的,[-0.13369855]
悲喜,[-0.29561782]
寻人启事,[0.12907621]
励志,[-0.26491868]
霸王别姬,[-0.31126708]
多年,[-0.06436836]
飞在,[-0.03935285]
至爱,[-0.18768701]
落寞,[0.04345582]
正传,[0.16026103]
辞海,[-0.04697883]
妖娆,[0.03815415]
沉醉在,[-0.19200128]
逆境,[0.38699874]
歌喉,[0.4970692]
年月日,[-0.10117479]
未归,[0.27118394]
女皇,[0.49465007]
纸巾,[0.4182337]
我们,[-0.31510937]
不羁,[0.26048145]
陪伴着,[-0.30055282]
心里,[0.40549916]
音符,[-0.19302471]
分心,[0.20815817]
醉人,[-0.23591109]
伟人,[0.21800645]
忘情,[0.4219768]
张狂,[0.37014627]
嚣张,[-0.32837173]
孤寂,[-0.05797156]
政要,[-0.43822896]
相差无几,[0.15165521]
所有,[-0.49423382]
右腿,[0.4756258]
眉眼,[0.33321527]
人世间,[0.35019705]
谎言,[-0.31597102]
颓然,[0.39532205]
回味,[0.31493413]
昏黄,[0.07668655]
电话号码,[0.33086562]
无数次,[-0.37891486]
终是,[-0.28947434]
死死地,[0.42857552]
多情,[-0.38851854]
西装,[0.0932812]
留言,[0.21091728]
有幸,[0.20771854]
听过,[0.18246852]
烟尘,[-0.16122364]
风中,[-0.17353894]
眉目,[-0.01244602]
绚丽,[0.00612296]
无望,[-0.33912128]
自制,[-0.21601129]
流淌,[0.31750035]
鸟儿,[0.45169732]
烟火,[-0.00984017]
宠爱,[-0.28608817]
扬起,[-0.22857763]
好听,[-0.07910868]
看书,[0.3267865]
优雅,[-0.02989917]
已过,[0.24840261]
旋律,[-0.12763809]
专心,[0.01721851]
忧郁,[0.41417167]
天使,[-0.35936677]
陈列,[-0.0553776]
一个,[0.06830201]
身着,[-0.08029749]
聊天,[0.36781502]
灯火,[0.29287463]
已久,[0.38921332]
永恒,[0.0198041]
身高,[0.09050444]
膝盖,[0.41829067]
说好,[0.3050404]
不能,[0.06553059]
青春,[-0.3457453]
心底,[-0.17245536]
其他人,[0.38694665]
体会,[0.09485772]
面孔,[-0.08088386]
心灵,[0.31821677]
一首,[-0.3067027]
四月,[-0.12838985]
帽子,[0.2520286]
美好,[0.1960446]
赶上,[0.06867357]
约定,[-0.19895919]
eason,[0.32708386]
首歌,[-0.2813554]
王菲,[0.3572454]
一首歌,[0.02554508]
街边,[0.35129613]
好久,[0.02396888]
爱人,[0.08700174]
五年,[0.48259655]
抗洪救灾,[0.22497514]
瞎逛,[-0.22507626]
收发室,[-0.17768987]
没有,[0.45963722]
地铁口,[0.362415]
想起,[0.31867403]
可真快,[-0.45509362]
陈生,[-0.32603142]
爱是,[0.3978008]
offer,[0.28462836]
人能,[0.15176687]
国语版,[-0.09608387]
高嘉琦,[0.09243473]
有个,[0.48385936]
想触,[-0.36704186]
怜悯之心,[0.12487632]
再不来,[0.4672886]
心跳声,[0.18208207]
也许,[-0.48353207]
唱的歌,[-0.11882921]
自己,[0.46485415]
那台,[-0.24299815]
今年夏天,[-0.3329467]
入耳,[0.05028828]
番话,[-0.07139084]
斑白,[-0.3547541]
弹唱,[0.10927331]
砰砰,[0.07718867]
两鬓,[0.08165788]
婷婷,[0.44548327]
快递,[-0.4326987]
六点,[0.09607525]
熬夜,[-0.01511157]
半分,[0.48570764]
车牌,[0.40577814]
我爱你,[0.41857713]
除夕,[-0.08234181]
觉得,[0.2391168]
沙哑,[-0.40159658]
柔情,[0.00644849]
记不清,[0.15823995]
感人,[-0.022247]
歌手,[0.22103794]
男生,[-0.37787196]
独一无二,[-0.345991]
殿堂,[-0.11930854]
片面,[0.13734733]
怎么,[-0.34527764]
乞丐,[-0.2768562]
舍得,[0.21008001]
以后,[-0.28345186]
牵着,[-0.22023259]
发誓,[-0.05513242]
诉说,[-0.2629381]
深情,[0.16548946]
留着,[0.3009853]
一个,[0.06967924]
之日,[0.06400588]
失眠,[-0.12214503]
再见,[0.21705522]
过得,[-0.16021603]
清晨,[-0.4316095]
角落,[-0.21631205]
骄傲,[0.12822236]
商场,[-0.28272405]
商标,[0.29435536]
分手,[0.31544483]
流泪,[0.5031338]
艺人,[-0.4543878]
还是,[-0.02257851]
知道,[0.29661417]
嗓子,[0.28651518]
说实话,[0.39940757]
婚礼,[0.22051933]
第三个,[0.1153178]
呼唤,[0.08362237]
嫁给,[0.23295619]
超市,[0.28801817]
梦想,[0.04418799]
停住,[0.33276853]
这样,[-0.15729715]
有过,[-0.35412088]
急切,[-0.08821347]
路边,[0.39765063]
一堆,[0.05632983]
版本,[-0.01759839]
车上,[-0.19395837]
某个,[-0.43955848]
技巧,[-0.45233867]
我会,[-0.25668204]
论文,[0.24268535]
认得,[0.24534427]
整整,[0.04676655]
缓缓,[0.03359661]
收回,[-0.12541579]
暗暗,[-0.24025777]
拿到,[0.21968648]
婚姻,[-0.49603593]
感动,[-0.09059037]
不来,[0.35771185]
在家,[-0.39818025]
可以,[0.14147007]
牺牲,[0.5022647]
脚步,[0.0297132]
不论,[-0.16039376]
匆匆,[-0.11711654]
这座,[-0.46609673]
千万,[-0.26716444]
男女,[-0.0987016]
见面,[-0.36603308]
哪个,[0.08543577]
依旧,[-0.4859477]
到处,[0.28183976]
承诺,[0.2593931]
到来,[-0.1451342]
明天,[-0.18520811]
记得,[0.25247616]
外面,[0.4685144]
哥哥,[-0.4699437]
医生,[0.05913854]
不行,[-0.28116855]
区别,[0.02790086]
一份,[-0.050252]
将来,[0.13543569]
那时,[0.05098663]
故事,[0.17496322]
见到,[-0.01362269]
距离,[-0.4535575]
常常,[0.34033793]
公里,[-0.08538456]
下午,[0.40652084]
男人,[-0.01303025]
日子,[-0.2510704]
实在,[-0.02689007]
在于,[0.45314848]
听到,[0.36015847]
确实,[-0.4186905]
变成,[0.0518436]
有时,[-0.07732986]
哪里,[0.03281208]
喜欢,[0.33443546]
身体,[-0.27617183]
真是,[-0.17867357]
不好,[-0.13259326]
真的,[-0.11475897]
状态,[-0.20994158]
女人,[0.01868409]
坐在,[0.42685744]
这次,[0.10249288]
离开,[0.01283654]
处理,[-0.36670563]
单位,[-0.09891391]
才能,[0.1897456]
正是,[0.44315356]
孩子,[-0.01214468]
或者,[-0.28209272]
稳定,[0.03152101]
下来,[0.39721265]
回来,[0.41407582]
宏愿,[0.07278772]
性格,[0.37330666]
任你选,[-0.22702558]
假使,[0.04255188]
周柏豪,[0.1578593]
喜欢,[0.3457573]
接吻,[0.04120995]
干嘛,[0.15077388]
宏大,[-0.04730615]
荔枝,[-0.12312316]
离开,[0.02270543]
那年,[-0.40128973]
还好,[0.01817459]
愿望,[0.45709914]
然后,[0.3504443]
好歌,[-0.21527998]
一直,[0.09275942]
幸福,[-0.33065116]
发现,[-0.3304574]
只是,[0.32779828]
初赛,[0.03160914]
继往,[0.1503143]
声线,[-0.21235351]
生日快乐,[-0.18414278]
奸笑,[-0.28691444]
糖纸,[0.32837301]
粤语歌,[0.45106378]
上好佳,[-0.02488329]
陈奕迅,[-0.15888856]
快亲,[-0.19949053]
杨千嬅,[0.24873665]
颖欣,[0.00075266]
很耐,[0.17295215]
点赞,[-0.15599746]
练歌,[0.30210486]
歌是,[-0.08534528]
早火,[-0.0617482]
词多,[-0.39843002]
gay,[-0.29746792]
Pakho,[-0.4601543]
人帅,[0.01186965]
眼酸,[0.36481047]
梁嘉欣,[-0.48953205]
第一次,[-0.03052572]
远远望,[0.07469687]
一个,[0.08530354]
一事无成,[0.02166191]
入耳,[0.05686854]
热切地,[0.21867095]
回望,[0.16565172]
高二,[0.42947814]
多首,[0.28258425]
心碎,[-0.34391695]
突然,[0.43430376]
深挖,[0.39433673]
着迷,[-0.11325047]
卑微,[-0.37352136]
一下,[-0.19870369]
我爱你,[0.41967016]
恋情,[-0.08146453]
二话不说,[-0.00134865]
钟爱,[0.4130135]
来宾,[0.07461269]
草莓,[0.17003125]
第一眼,[-0.04309122]
惦记,[-0.10284839]
兜里,[0.14645383]
过去,[0.3552408]
撕开,[-0.22393596]
女友,[-0.06670859]
我俩,[0.01070818]
多想,[-0.13773112]
歌手,[0.22133578]
显眼,[-0.00077205]
挽留,[0.12793888]
受罪,[-0.24245523]
放学,[-0.24751863]
几千,[-0.25441432]
作曲,[-0.41180968]
旁人,[0.08311797]
那颗,[-0.1375576]
爱人,[0.09271662]
梦见,[-0.18496749]
平淡,[0.04161285]
初中,[-0.03391787]
盼望,[-0.3552587]
一如,[0.09252488]
歌唱,[-0.03007719]
原地,[-0.21635066]
庆祝,[-0.35688147]
前天,[0.30656332]
开心,[0.22423759]
纳闷,[0.29592746]
生日,[0.0640259]
因为,[0.13684776]
小心翼翼,[0.18385254]
奇迹,[0.1333993]
明明,[0.17735755]
一首,[-0.29218006]
各位,[-0.08545993]
从来不,[-0.33562934]
假如,[-0.10620173]
苹果,[-0.08314702]
难过,[0.45044684]
感谢,[-0.21564785]
期望,[0.1572104]
昨晚,[-0.06415708]
深深,[0.29864776]
世上,[0.48650688]
尝试,[0.39831704]
分开,[-0.02876604]
八年,[-0.32368425]
看起来,[-0.09931105]
吃惊,[0.07676175]
罢了,[0.38777572]
脖子,[-0.18247007]
比赛,[-0.41929063]
评论,[-0.3273788]
优质,[-0.47505513]
钟无艳,[-0.05975997]
备胎,[0.45653942]
七友,[0.22477135]
林夕,[-0.11884283]
这么,[-0.12766178]
评论,[-0.33402035]
粤语歌,[0.44786063]
女怕,[-0.30200407]
爱里,[0.4853428]
男怕,[0.27050987]
完钟,[-0.41052276]
词来,[0.06747129]
这破歌,[-0.08024301]
事换,[-0.18736096]
听七友,[-0.38912946]
好汉歌,[-0.31630367]
开开心心,[0.47597227]
无艳,[0.3094393]
恶龙,[-0.48530143]
本来,[0.42022148]
喜欢,[0.33333233]
症候群,[0.37486616]
失恋者,[-0.35655138]
别人,[-0.3462095]
推荐,[-0.47621655]
薄情,[-0.2432796]
几百种,[0.11362387]
委曲求全,[0.15193479]
绝交,[0.06106381]
只要,[-0.19113873]
善待,[-0.12406176]
卑微,[-0.38950494]
痴情,[-0.4330947]
淡漠,[-0.04448526]
刺眼,[-0.40446445]
得救,[-0.27836618]
两遍,[0.44569066]
可悲,[-0.1714267]
心酸,[0.20096588]
歌词,[-0.3414327]
血淋淋,[0.22408505]
任性,[-0.40995273]
大抵,[-0.25930294]
总能,[-0.0296204]
浓烈,[-0.3391953]
不会,[-0.12708555]
体贴,[0.3876282]
写实,[0.09019359]
时候,[-0.32590145]
救出,[0.3148774]
深情,[0.16068445]
新大陆,[-0.09574057]
辜负,[0.25785694]
骑士,[-0.3476033]
从没,[-0.18920971]
忠诚,[-0.40564358]
思念,[-0.08644857]
纠缠,[0.11519933]
为啥,[-0.21387027]
温柔,[-0.30472964]
得不到,[0.11710334]
明明,[0.17675775]
形容,[-0.40719718]
没事,[-0.21432453]
公主,[0.4465811]
说不出,[0.32067886]
感激,[-0.31988746]
我会,[-0.26030177]
安慰,[0.32998958]
伤害,[0.02436699]
感受,[-0.09989841]
之处,[0.07277016]
一群,[-0.15115732]
说法,[0.2455719]
从来,[0.42120034]
主动,[-0.06742945]
事实,[0.04995457]
反复,[-0.12422253]
不得不,[0.25571698]
加入,[-0.12097605]
面对,[0.09394389]
昨天,[-0.1869865]
是因为,[0.0904045]
朋友,[0.42401952]
在于,[0.4524643]
所谓,[-0.05944559]
却是,[-0.03713223]
感觉,[0.2117921]
即使,[-0.37213528]
离开,[0.01227918]
过来,[-0.30460253]
还要,[0.00240503]
突然,[0.42156538]
今天,[0.35592246]
后来,[0.40721446]
不要,[0.04527496]
你们,[0.21262375]
应该,[-0.13697398]
一次,[0.4694243]
得到,[0.27327132]
一样,[-0.18659651]
发现,[-0.33512947]
只有,[0.48696148]
所以,[-0.14620686]
一些,[0.06056944]
不能,[0.08010592]
知道,[0.2997664]
这种,[-0.33709186]
这些,[-0.0661341]
认为,[-0.30028656]
就是,[-0.26532954]
什么,[0.47235924]
自己,[0.4616687]
大哭,[-0.08989353]
侧田,[0.37050912]
心疼,[-0.23543069]
三秒钟,[0.46639356]
头壳,[0.36779863]
广东,[0.4952699]
听侧,[-0.16983442]
耕开,[0.329314]
侧田田,[-0.03870099]
郭敬明,[0.27794063]
喜欢,[0.33369383]
一首歌,[0.02215952]
雪橇,[0.03477942]
满以为,[-0.23251347]
品味,[0.29316872]
没听说过,[-0.44373727]
歌词,[-0.33889535]
痛心,[0.2407103]
好听,[-0.0777359]
封面,[0.41071945]
回事,[-0.20032799]
明明,[0.17624168]
尝试,[0.39362726]
底下,[0.14598453]
经典,[-0.49157274]
无人,[-0.19218512]
评论,[-0.33403653]
半个,[-0.4191397]
流行,[0.46142396]
内地,[-0.05473782]
故事,[0.17403367]
是不是,[-0.27722242]
朋友,[0.42364663]
身边,[0.2148702]
进来,[0.11164016]
推荐,[-0.4751228]
为什么,[0.11339556]
有人,[-0.23897663]
看到,[-0.07550599]
很多,[0.41581944]
可是,[0.1361787]
地方,[-0.32481718]
只有,[0.48573205]
时候,[-0.32555225]
其他,[0.17030108]
工作,[0.21943474]
但是,[-0.27432695]
知道,[0.29708204]
可以,[0.13819857]
卫兰,[-0.09071809]
女歌手,[-0.13358901]
小哥,[-0.26840293]
粤语,[-0.41112003]
闹钟,[0.4112668]
混血,[-0.00441256]
故事,[0.1661079]
最爱,[0.3906547]
分手,[0.31468272]
机场,[-0.06038932]
可以,[0.14563958]
容祖儿,[0.44583875]
不许,[-0.15365323]
上海虹桥机场,[0.30135685]
虹桥机场,[-0.08945214]
歌单,[-0.43453974]
你别,[-0.33340544]
太棒,[0.18927065]
杨千嬅,[0.2604144]
粤语歌,[0.4530506]
邓丽欣,[-0.41080922]
林夕下,[0.35346168]
情如,[-0.04008809]
笔卫兰,[0.39369833]
吴雨,[-0.05260623]
听歌,[0.17764635]
人好,[0.42111945]
事到,[-0.00880502]
千嬅,[-0.40634]
谢安琪,[-0.01738188]
tf,[0.3535384]
提是,[-0.31098783]
下架,[0.18161407]
牟足,[0.3042412]
无关痛痒,[-0.33788794]
朋友,[0.41478014]
吸进去,[0.4163495]
喜欢,[0.3591384]
一个,[0.07204015]
别太,[-0.11763505]
无止境,[-0.46806234]
终于,[0.07058093]
首歌,[-0.29058358]
泻下,[0.34937924]
外逃,[-0.16820782]
明白,[-0.2434314]
交集,[0.0084695]
亲亲,[0.20753175]
好长,[-0.41811118]
余生,[-0.45824778]
自然,[-0.11908276]
魔力,[0.42944404]
翻着,[-0.00228159]
有情,[0.32517084]
恋人,[0.21133833]
音色,[-0.24703342]
惨烈,[0.06446897]
前段时间,[-0.1410153]
囊括,[-0.29024735]
观光,[0.03863988]
结尾,[-0.3732332]
二十岁,[-0.01944699]
前任,[0.2207607]
版权,[-0.38516155]
谈过,[-0.06577019]
相爱,[0.44289443]
听懂,[-0.2657767]
总能,[-0.02003573]
不会,[-0.12069841]
难忘,[-0.01017902]
不知所措,[0.1810385]
总工程师,[0.25101024]
这是,[-0.3040591]
时候,[-0.32008776]
网易,[0.09872083]
爱心,[-0.04756211]
庆幸,[0.10271589]
好久,[0.02566394]
十来,[-0.04858974]
苦苦,[0.4735723]
劲儿,[0.18717252]
火车站,[0.33993822]
流泪,[0.50756496]
现任,[-0.50136006]
恋爱,[0.05676955]
温柔,[-0.30857098]
惊慌,[0.3119773]
多月,[-0.21920931]
瀑布,[-0.01292671]
好看,[0.4457725]
火车,[0.2670447]
短暂,[0.41348097]
伤心,[0.09711831]
长得,[-0.33625156]
同一个,[0.27170122]
任何人,[-0.01324106]
分开,[-0.03777282]
性格,[0.3803447]
不来,[0.36319062]
无人,[-0.19268237]
天天,[0.29257253]
我们,[-0.28697208]
那天,[-0.14793147]
耳朵,[-0.04721956]
循环,[0.0345257]
简直,[0.21452813]
就算,[-0.337657]
前提,[-0.3459399]
熟悉,[-0.13865934]
道理,[-0.31870666]
认真,[-0.2629051]
一对,[-0.13217023]
自从,[-0.23503053]
仿佛,[0.4711553]
失常,[0.152548]
官恩娜,[-0.42968678]
我愿,[-0.18577462]
很棒,[-0.08601803]
喜欢,[0.3277181]
其实,[0.3278561]
一篇,[-0.25753745]
上班,[0.07457242]
信仰,[0.09440605]
容祖儿,[0.43659785]
适合,[0.13018124]
文章,[-0.2050348]
好开心,[0.36092117]
一遍,[0.11361678]
结婚,[-0.41852602]
好好,[0.09017916]
一人,[-0.37439057]
听的歌,[-0.24930269]
听成,[0.07330277]
从头来,[0.00226365]
第五年,[0.42943045]
粤语歌,[0.44997567]
我肯,[0.3948486]
云说,[0.14353299]
idea,[-0.40321618]
靓声,[-0.18358281]
airport,[0.13348]
最凶,[0.0153808]
全情,[-0.29761493]
爱是,[0.39071855]
little,[-0.44343442]
my,[-0.47406965]
爱像,[-0.30664194]
地为,[-0.00369473]
不想,[0.32623938]
暗恋,[-0.0332743]
伴娘,[0.01144801]
自虐,[0.08840712]
一个,[0.0561308]
低到,[0.34860566]
喜糖,[0.27807018]
根本,[-0.15849043]
正常,[-0.36851448]
首歌,[-0.278136]
陪酒,[0.32038552]
年月日,[-0.10253167]
潦草,[0.41576162]
花光,[0.28543898]
心碎,[-0.3429139]
婚纱,[0.3731519]
今天,[0.36534843]
只差,[-0.02368384]
朝夕相处,[-0.17377697]
虔诚地,[-0.2058405]
恭喜,[0.23207892]
揣测,[-0.46352533]
谈恋爱,[-0.24261804]
可耻,[0.07428854]
最后,[-0.2421996]
歌手,[0.2153979]
歌词,[-0.34042847]
结尾,[-0.39285937]
小学生,[-0.35682938]
谈过,[-0.08033362]
想来想去,[0.19588278]
单身,[-0.33043057]
不愧,[0.14204971]
懒得,[0.36363322]
兔子,[0.25928298]
戒指,[0.00605175]
网易,[0.10198367]
继续,[0.25177374]
低调,[-0.18585084]
尘埃,[0.25174055]
两个,[0.22110412]
心意,[-0.03675528]
好比,[0.11790336]
分手,[0.3100216]
开头,[0.4725801]
知道,[0.2969367]
惯性,[0.29223725]
问题,[0.4324216]
婚礼,[0.22925113]
体会,[0.09367615]
精力,[-0.3307098]
辞职,[-0.27786672]
还给,[0.33831033]
擅长,[-0.08679644]
怀孕,[-0.31164226]
伤心,[0.08829444]
女孩,[-0.4481043]
独自,[-0.49120268]
作业,[-0.32405642]
今晚,[-0.15778339]
分歧,[-0.31325775]
敏感,[0.01004242]
依赖,[0.43657228]
沟通,[-0.06081682]
可怜,[0.4140062]
电话录音,[-0.14567497]
点解,[-0.4690017]
永远,[-0.06831481]
eo,[0.15327258]
我话,[0.14643992]
乜野系,[-0.15553379]
boys,[-0.20711243]
shine,[0.13387293]
kids,[0.27937153]
沙哥,[0.3902666]
请留,[0.38564748]
粤语,[-0.41429207]
任何借口,[-0.47373804]
不再,[-0.46135572]
离开,[0.01242116]
口信,[0.0518565]
内疚,[-0.3470636]
留住,[0.05678144]
珍惜,[-0.23499724]
童年,[-0.33950874]
大哭,[-0.09067199]
分手,[0.31510684]
羡慕,[-0.37358904]
哈哈,[-0.4759539]
耐心,[0.04095617]
一堆,[0.05617078]
辛苦,[0.46962517]
暴露,[-0.10334692]
懂得,[0.013709]
已经,[-0.29463163]
等到,[0.13630287]
组合,[-0.12999763]
年龄,[0.2376603]
失去,[0.0667791]
当年,[0.4406493]
进来,[0.11065845]
多年,[-0.06734314]
明白,[-0.2431784]
那些,[0.20765339]
知道,[0.29696095]
自己,[0.45889625]
我们,[-0.30666208]
首歌,[-0.28228477]
苦情,[0.19198105]
喜欢,[0.33338946]
还有,[-0.45760491]
一遍,[0.12031163]
评论,[-0.33365974]
电瓶车,[0.06424084]
憨笑,[0.06011978]
烟花,[0.27106836]
什么,[0.47739327]
喜欢,[0.3335644]
风吹,[0.15971048]
啤酒,[-0.07562257]
所有,[-0.47384444]
按摩椅,[0.08474175]
结婚,[-0.4208612]
听的歌,[-0.23970088]
一个桶,[-0.23171724]
祝你幸福,[-0.06784865]
骑个,[0.14536083]
这代人,[-0.05378947]
罐全,[-0.2236234]
吃不胖,[-0.32671216]
however,[0.4197896]
我读,[-0.17031686]
人点,[0.24226758]
下赞,[0.12798946]
三罐,[-0.3153678]
不丑,[-0.35036442]
孤独寂寞,[0.02412485]
假牙,[0.37143978]
先尝,[0.10789432]
不好,[-0.12547399]
推荐,[-0.4719657]
肯德基,[-0.36587664]
首歌,[-0.2789228]
老妈,[0.00764057]
懒惰,[0.13388576]
撇嘴,[-0.40307403]
余生,[-0.46231145]
九岁,[0.3322462]
翻着,[0.00273748]
买好,[-0.04104537]
一箱,[-0.302744]
很会,[0.05723646]
的话,[0.02547902]
糊里糊涂,[0.20379733]
这么,[-0.12719886]
哀伤,[0.16827]
河堤,[0.21932341]
涨得,[0.3452251]
女朋友,[-0.04428823]
麻痹,[0.34615293]
二十多年,[0.2608542]
陌生人,[0.3235355]
打扰,[-0.26460594]
拐杖,[-0.3048504]
没来,[-0.1892644]
吃饱,[0.03148495]
网易,[0.10100244]
爱心,[-0.06406642]
深情,[0.16270244]
所以,[-0.14631659]
河里,[0.08376762]
辜负,[0.26157048]
工作,[0.22342692]
